-0.0017675227	0.0058833384	-0.00060944847	0.019704752	-0.017453374	0.0026109214	0.01864695	0.047112465	-0.01820679	-0.013458905	-0.039302263	0.0018796142	-0.021457024	0.023638003	-0.009662336	0.00034732884	0.0056155194	-0.020370416	0.002873555	-0.010849221	-0.010627622	0.00344486	-0.015998112	0.0043749306	-0.007768588	-0.0065423953	0.0040249643	-0.011721273	-0.01872419	0.02301298	-0.006448022	0.005387894	-0.011194624	0.016558466	0.006790237	0.02989249	0.011581068	-0.009337577	-0.006280185	-0.014257678	0.026553882	-0.006802781	-0.00028347445	0.01826483	0.022540275	0.0019551665	-0.042084195	0.01636673	-0.015612159	-0.0006331573	-0.0066062757	0.0044635413	0.0040007676	-0.016178925	-0.040420625	0.017538313	-0.014670254	-0.021331994	0.0005671677	0.0029123675	-0.012601203	-0.009954793	-0.0042803446	-0.007004644	0.006532729	0.0027512976	0.012965758	0.006812338	0.015045869	0.014386373	0.008428674	-0.008768875	-0.0051028877	-0.007990023	0.013296638	0.006913845	-0.008463925	0.00386806	-0.0007643594	0.011087347	0.0024751779	-0.026235277	0.008598615	0.0001439283	0.0041957484	0.0033068375	0.01646534	0.0010030404	0.04062598	-0.007389128	0.018788762	-0.009811134	0.032366376	-0.029477425	0.018828077	0.011578901	0.002479294	-0.0031574108	0.023633711	-0.00043662335
-0.012212633	0.008637781	0.006281488	0.03157174	-0.025355836	0.004566545	0.026405731	0.053895194	-0.021970775	-0.02089544	-0.050895054	4.477191e-05	-0.025875991	0.017288601	-0.017348293	0.001975554	0.005234122	-0.02766675	-0.0002750072	-0.013895551	-0.007975362	0.007803594	-0.025097504	0.00025617128	-0.010861326	-0.0072603202	-0.0041067894	-0.01171487	-0.021649633	0.02401049	-0.010884548	0.008171459	-0.0084790895	0.0094778305	0.0065348796	0.036522847	0.012762898	-0.0030357959	-0.015345255	-0.019422784	0.03411261	-0.0101533625	-0.0012820364	0.027024742	0.03052482	-0.0009106557	-0.048557874	0.016559653	-0.023804678	0.0036008267	-0.014591453	0.0055081747	0.007868769	-0.023964476	-0.04953265	0.017439751	-0.02609004	-0.028772574	0.00016189372	0.00841645	-0.013368567	-0.01701913	0.004205108	-0.015159895	0.0044209557	0.010650931	0.006794944	0.01682822	0.016982555	0.013362116	0.019171344	-0.024150712	-0.0057562846	-0.013219614	0.013071837	0.017079819	-0.008225741	0.0031083783	-0.010123035	0.007171801	-0.008458068	-0.040556334	0.0113965105	0.0018844184	0.009346795	0.004250551	0.019630454	0.003965063	0.040269386	-0.011633063	0.023181142	-0.010401821	0.04520784	-0.039725695	0.03311146	0.014631267	-0.00047225927	-0.01216087	0.028035963	-0.0023855746
-0.0019744576	0.00039382424	-0.0054901764	0.025571829	-0.028474607	0.007517534	0.023679731	0.036816526	-0.01296717	-0.008354501	-0.029373145	0.0047569377	-0.03153289	0.014698902	-0.0074242125	0.005029549	0.014406478	-0.020569334	-0.0037730075	-0.01762548	-0.012232376	0.002752151	-0.010860684	-0.0030473964	-0.006454999	-0.005693796	-0.0053665335	-0.002027859	-0.006237447	0.019972537	-0.007893819	-0.003891694	-0.014806811	0.0035340555	0.004981941	0.029382695	0.011704252	-6.309031e-05	-0.00902493	-0.016434038	0.020545483	-0.010941261	0.005572073	0.017012155	0.016143294	0.0022431936	-0.03642851	0.01919222	-0.015865846	0.010520039	-0.0049240813	0.005460827	0.0011705653	-0.0058539654	-0.031690363	0.009835325	-0.01710381	-0.010473601	-0.011130384	0.011808984	-0.014831751	-0.011824731	0.0066854004	0.0006773687	0.0044818004	0.004031005	0.0066728	0.01172469	0.011982204	0.009896578	0.014735699	-0.012426024	-0.009171761	-0.008014929	0.017118169	0.0066785277	-0.006434824	0.0021211482	0.009139423	0.0005341318	-0.00046650573	-0.020009028	0.0039594723	0.0012146698	0.0042025107	-0.0013199608	0.0038015589	0.0007460496	0.016506935	-0.008064249	0.013834134	-0.017721867	0.028288156	-0.018070566	0.019967249	0.0056409393	-0.0021583443	-0.012170216	0.014013634	-0.00814299
-0.013203031	0.016140934	0.006688658	0.040417146	-0.021791242	0.0031135087	0.024681078	0.06163069	-0.02543252	-0.024475984	-0.065597385	-0.0016508481	-0.032944348	0.022553518	-0.020737644	0.0032691164	-0.00060968637	-0.033616833	0.0024555007	-0.015785025	-0.0072076083	0.012023291	-0.021699782	0.0024162782	-0.014557039	-0.011371111	-0.004591939	-0.010636557	-0.030253885	0.023079226	-0.016340587	0.0053929808	-0.010566293	0.014906037	0.0003310553	0.03694574	0.0062080217	-0.003098365	-0.023523984	-0.025078638	0.043692138	-0.02019398	-0.011147969	0.037482884	0.043733045	-0.0046646446	-0.054192774	0.021655383	-0.026883915	-0.0023307411	-0.013738007	0.0034302664	0.00951747	-0.022217058	-0.06311178	0.017499886	-0.035414126	-0.03763485	-0.0024750417	0.010027324	-0.0131207295	-0.028254429	-0.0009780998	-0.016890332	0.0011804287	0.01320626	0.0070425356	0.018837186	0.019395096	0.00873558	0.022485482	-0.029335706	-0.0038283346	-0.012749345	0.015622952	0.017335072	-0.013832549	0.009545448	-0.008852128	0.007870505	-0.01979595	-0.0432634	0.0052767396	-0.0029489098	0.0067682457	0.018160487	0.018683974	0.0050766496	0.037875496	-0.016243057	0.017739832	-0.010246886	0.047031607	-0.0431321	0.03637591	0.019718515	-0.011049478	-0.02357649	0.023547277	-0.0058594877
-0.010831233	0.0067128604	0.0011729259	0.032736197	-0.029351981	0.0055940114	0.023547057	0.048336066	-0.019018082	-0.01992699	-0.050616022	-0.00014715883	-0.029233957	0.01855377	-0.020477088	0.003963981	0.0071432623	-0.028217427	-5.03082e-05	-0.019429795	-0.0077567324	0.0061493237	-0.019794064	0.0014290025	-0.013499365	-0.008956677	-0.0045325155	-0.008768529	-0.021413246	0.023229582	-0.011019087	0.00424969	-0.0072938283	0.012994197	0.005126025	0.034869187	0.011196405	-0.0032441155	-0.014679568	-0.019237256	0.034957763	-0.011615175	-0.0042162673	0.029815268	0.034167565	0.001441729	-0.04896089	0.011679456	-0.028357977	0.0037138048	-0.011568968	0.00835052	0.0036148394	-0.018417023	-0.050130047	0.017427351	-0.026402464	-0.026924493	-0.002799897	0.014896015	-0.014055273	-0.018651957	0.0042199716	-0.012879833	0.0048005604	0.008350576	0.0046692905	0.018142294	0.0187482	0.013826363	0.016058331	-0.024110464	-0.009997152	-0.009780782	0.015632184	0.016403135	-0.009983363	0.0025524548	-0.006454803	0.0047986736	-0.01407826	-0.041182056	0.006355714	-0.00079505466	0.010370096	0.00278862	0.014819706	0.0014335965	0.035371315	-0.010157053	0.018482758	-0.0133336	0.046509665	-0.038758427	0.030411603	0.012979459	-0.002191934	-0.014501525	0.02519468	-0.002685583
-0.008588454	0.0072021363	-0.0074084667	0.0424275	-0.026282279	0.0019391847	0.029083584	0.048746545	-0.016757498	-0.019822003	-0.05616447	0.0018557162	-0.03027631	0.023135472	-0.020853508	0.009147927	0.0055004247	-0.029848127	-8.660124e-05	-0.021950558	-0.00987222	0.0039530396	-0.021129528	0.004225366	-0.016633067	-0.0064621703	-0.0054653757	0.0030751498	-0.023128089	0.019662524	-0.009610199	-0.005469804	-0.0043708635	0.014547933	0.00040328878	0.030955702	0.009032698	-0.0072581163	-0.015120639	-0.021327201	0.02794624	-0.012565877	-0.009351446	0.031350147	0.037381776	0.0016118576	-0.04780217	0.011312779	-0.025228681	0.008130392	-0.017665494	0.014739843	0.0013169817	-0.012937617	-0.04545782	0.010206855	-0.024877185	-0.028560845	-0.007518814	0.019792505	-0.020676536	-0.017692385	-0.0009822544	-0.016369661	0.0021923617	0.0049874107	0.003932934	0.01708571	0.021480452	0.015512353	0.013489081	-0.024635384	-0.009033679	-0.0058157854	0.018196821	0.018286936	-0.014454859	0.00544628	-0.010322907	0.0021185498	-0.020961236	-0.03840168	-0.00021190153	-0.001878254	0.0135591645	0.0070436154	0.01220181	0.002208914	0.029074417	-0.011973387	0.010647884	-0.0143623	0.041737113	-0.042504318	0.028651074	0.006412567	-0.0067734597	-0.019056778	0.017843422	-0.006731725
-0.0048144334	0.012346172	0.0020688968	0.02633647	-0.022609252	0.0018168307	0.018595668	0.033121794	-0.015194927	-0.0070348727	-0.035446063	0.0022007646	-0.02660765	0.016732756	-0.0083395215	0.005202157	0.0076389173	-0.01938452	0.0034569243	-0.01597487	-0.0025357767	0.00041101614	-0.0116985105	0.003267403	-0.008342556	-0.011592684	-0.00073535537	-0.0056930985	-0.01369225	0.014787438	-0.0030686855	-0.0003405717	-0.0103791235	0.008553523	-0.00018988768	0.026153257	0.008048697	7.087382e-05	-0.005210281	-0.020771116	0.020897845	-0.003498256	-0.0041059777	0.02508141	0.02345646	-0.0023285216	-0.03145361	0.0074330126	-0.015737705	0.008031013	-0.010771874	0.008646291	0.003265484	-0.011040476	-0.027912706	0.009523581	-0.018657815	-0.016073897	-0.0079326155	0.006374934	-0.014084262	-0.007844784	0.00092394656	-0.0064131827	0.004245719	0.011394821	0.0041031768	0.012429179	0.014521979	0.011746717	0.0070540835	-0.013602857	-0.0061789206	0.0050829356	0.011576513	0.0077154436	-0.0034675766	0.004341789	-0.0064650085	0.009105676	-0.007945622	-0.02474093	-0.0036177705	-0.0007698773	0.003824411	0.005000069	0.008159517	0.0034908266	0.028128333	-0.007272473	0.009086621	-0.016759222	0.032848533	-0.02324009	0.015075521	0.0076295123	-0.0047468906	-0.011297351	0.013982325	-0.0058943345
-0.002478905	0.0019258097	0.0031456042	0.013865963	-0.013794892	0.0045427047	0.013156665	0.03154121	-0.012681069	-0.0074865897	-0.026214968	0.002754628	-0.011969229	0.014837288	-0.00789222	0.00017330583	0.0049286424	-0.017418852	-0.00035549953	-0.0064852256	-0.004991363	0.0031564157	-0.014277001	-0.003261616	-0.0026729014	-0.0051098755	0.00072351727	-0.009051066	-0.018893894	0.018164359	-0.0101474915	0.007612949	-0.0066878903	0.012263824	0.008621474	0.02219061	0.008383706	-0.004488567	-0.008129763	-0.013996716	0.023804732	-0.0046359645	-0.00012512373	0.012961773	0.016879173	-0.0014224042	-0.03258442	0.010901145	-0.012706879	-0.0013834424	-0.004607713	-0.0005462457	0.0039283535	-0.013796046	-0.030940915	0.013216098	-0.014355333	-0.010808869	0.003351807	0.003996952	-0.008225931	-0.010870343	0.0012125489	-0.013069354	0.0023002063	0.0036593957	0.0010284912	0.0074915406	0.010151317	0.0074598244	0.009818275	-0.013523375	-0.004296783	-0.007501827	0.009831779	0.010941549	-0.0029578249	0.0017798811	-0.0018129391	0.0072380616	0.0014250696	-0.025231015	0.007056932	-0.0015997202	0.0034174812	0.0035821076	0.01122047	-0.0013769419	0.026174834	-0.0055932873	0.015936522	-0.00552696	0.027273538	-0.024406297	0.021193542	0.015137066	0.0040468234	-0.010026061	0.017678978	0.0019440157
-0.0045491224	0.012392581	0.0056544878	0.022803236	-0.018294407	0.0008570354	0.021940844	0.044343144	-0.016419752	-0.010045304	-0.03723113	-0.001803939	-0.016444545	0.01996451	-0.003442868	-0.0025487186	-8.5801716e-05	-0.019546399	-0.002489543	-0.0055404785	-0.0034774581	0.0056039426	-0.01915238	-0.003191508	-0.005661427	-0.00896801	0.0034972304	-0.016123839	-0.022396935	0.026419858	-0.013804066	0.012759433	-0.0112710195	0.013208217	0.004467864	0.035004843	0.014024172	0.0035703154	-0.012429382	-0.014073848	0.03919662	-0.007931184	0.002082705	0.020834113	0.018967073	0.0013619809	-0.048832882	0.013978038	-0.017368408	-0.0016641833	-0.010206176	0.0028690028	0.008955186	-0.019883301	-0.039364286	0.017462589	-0.020653946	-0.02239997	-0.00010246258	0.00036599045	-0.011164553	-0.007290782	0.0025765859	-0.010339028	0.00025543224	0.010143975	0.008746158	0.0050220746	0.005679199	0.011638839	0.015649408	-0.01347013	-0.0047561717	-0.0147300465	0.012533452	0.011567465	0.0018061096	-0.005349492	-0.0006294571	0.012535024	0.002314927	-0.029113613	0.011281791	0.0017075898	9.1200845e-06	0.0010364023	0.013338081	0.004020561	0.0453967	-0.013383633	0.019762063	-0.011383554	0.044983637	-0.031676646	0.026327237	0.024581326	0.0046233973	-0.008234042	0.030146211	0.008886925
-0.0029053437	0.003536793	0.006229364	0.020986822	-0.017664311	0.0047151456	0.010135071	0.029571146	-0.008258447	0.00055063714	-0.022608262	0.0019616967	-0.012417374	0.01745657	-0.0067277313	-0.0005165936	0.004491425	-0.012274767	-0.00022120935	-0.0069712503	0.00064237637	0.00078442384	-0.009795049	-0.0049568815	-0.0019373768	-0.009971418	0.0058940463	-0.010061023	-0.021044405	0.014550455	-0.0073229205	0.008091163	-0.014861908	0.005094993	0.00207318	0.024512654	0.0086945845	0.002259589	-0.00678963	-0.009221264	0.027186103	0.0016401885	0.0007678007	0.012954957	0.016910339	0.0024462685	-0.029434698	0.007900996	-0.010802733	0.0016078269	-0.008721314	0.0034668953	0.0034077729	-0.014448645	-0.02667218	0.014440238	-0.018521724	-0.012682084	-0.0055875876	0.0032670742	-0.008439616	-0.0039689136	0.0066666277	-0.0069098226	0.004780771	0.0054480853	0.0016299975	0.004513465	0.005806486	0.008659415	0.005804517	-0.0041964157	-0.0065711415	-0.0017564608	0.009029694	0.006267507	0.0056163482	0.00032969366	-0.0013062514	0.008975353	-0.0019575793	-0.01669597	0.0039964137	0.0025090226	-0.003166489	0.00081378507	0.00983257	0.003644105	0.02646804	-0.008260907	0.0074038156	-0.010464995	0.033474963	-0.021790385	0.017503172	0.018282158	-0.0015419313	-0.006522376	0.016113155	0.006762523
